date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,2,1,6,0,13,0,21,0,32
2026-10-11,3,1,7,0,15,0,24,0,37
2026-10-18,3,1,8,1,17,0,28,0,42
2026-10-25,3,1,9,1,20,0,32,0,49
2026-11-01,4,2,10,1,23,0,37,0,56
2026-11-08,4,2,11,1,26,0,42,0,64
2026-11-15,5,2,13,1,29,1,49,0,74
2026-11-22,6,2,14,1,34,1,56,0,85
2026-11-29,6,2,16,1,38,1,63,0,97
2026-12-06,7,3,18,1,43,1,72,0,110
2026-12-13,8,3,21,1,48,1,81,1,124
2026-12-20,9,3,23,2,54,1,90,1,139
2026-12-27,10,4,26,2,60,1,101,1,156
2027-01-03,11,4,28,2,67,1,112,1,174
2027-01-10,12,5,31,2,74,1,124,1,191
2027-01-17,13,5,34,2,81,1,137,1,211
2027-01-24,15,6,38,2,90,2,151,1,234
2027-01-31,16,6,43,3,101,2,168,1,261
2027-02-07,18,7,48,3,113,2,189,1,293
2027-02-14,21,8,54,3,127,2,211,1,328
2027-02-21,23,9,60,4,143,2,238,2,370
2027-02-28,26,10,68,4,161,3,267,2,416
2027-03-07,29,11,75,5,178,3,295,2,460
2027-03-14,32,12,82,5,194,3,322,2,503
2027-03-21,34,13,88,6,208,3,345,2,538
2027-03-28,35,14,91,6,215,3,357,2,558
2027-04-04,35,14,91,6,216,3,358,2,561
2027-04-11,34,13,89,6,211,3,350,2,549
2027-04-18,32,12,84,5,199,3,332,2,520
2027-04-25,29,11,77,5,183,3,307,2,482
2027-05-02,26,10,69,4,165,2,279,2,438
2027-05-09,23,9,61,4,146,2,247,1,389
2027-05-16,19,7,52,3,125,2,212,1,336
2027-05-23,16,6,43,2,104,1,178,1,283
2027-05-30,13,5,35,2,86,1,147,1,235
2027-06-06,10,4,28,1,70,1,121,1,194
2027-06-13,8,3,23,1,57,1,98,0,158
2027-06-20,6,2,18,1,46,1,80,0,130
2027-06-27,5,2,15,1,38,0,66,0,106
2027-07-04,4,1,12,1,31,0,54,0,88
2027-07-11,3,1,10,0,26,0,45,0,73
2027-07-18,3,1,8,0,22,0,38,0,62
2027-07-25,2,1,7,0,19,0,33,0,54
2027-08-01,2,1,6,0,16,0,29,0,48
2027-08-08,2,1,6,0,15,0,26,0,43
2027-08-15,2,1,5,0,14,0,24,0,40
2027-08-22,2,1,5,0,13,0,23,0,37
2027-08-29,2,1,5,0,12,0,22,0,36
2027-09-05,2,0,5,0,12,0,22,0,36
2027-09-12,2,1,5,0,12,0,22,0,36
2027-09-19,2,1,5,0,13,0,23,0,38
2027-09-26,2,1,5,0,14,0,25,0,41
2027-10-03,2,1,6,0,15,0,27,0,44
