date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,1,1,3,0,6,0,9,0,12
2026-10-11,1,1,3,0,6,0,9,0,13
2026-10-18,1,1,3,0,6,0,10,0,14
2026-10-25,2,1,3,0,7,0,11,0,15
2026-11-01,2,1,4,0,7,0,11,0,17
2026-11-08,2,1,4,0,8,0,13,0,19
2026-11-15,2,1,4,0,9,0,14,0,21
2026-11-22,2,1,5,1,10,0,16,0,23
2026-11-29,2,1,5,0,12,0,18,0,27
2026-12-06,3,1,6,1,13,0,21,0,31
2026-12-13,3,1,7,1,15,0,24,0,36
2026-12-20,4,2,8,1,18,0,28,0,42
2026-12-27,4,2,10,1,21,0,33,0,49
2027-01-03,5,2,11,1,23,1,37,0,56
2027-01-10,5,2,12,1,26,1,42,0,64
2027-01-17,6,2,13,1,30,1,48,0,72
2027-01-24,6,3,15,1,34,1,54,0,82
2027-01-31,7,3,17,1,39,1,62,1,95
2027-02-07,8,3,20,2,45,1,72,1,111
2027-02-14,9,4,23,2,51,1,83,1,127
2027-02-21,10,4,26,2,58,1,95,1,146
2027-02-28,11,5,28,2,64,1,105,1,162
2027-03-07,12,5,30,2,69,1,113,1,174
2027-03-14,13,5,32,2,72,1,118,1,182
2027-03-21,13,5,33,2,75,1,122,1,188
2027-03-28,13,5,33,3,76,1,124,1,192
2027-04-04,13,5,33,2,75,1,123,1,190
2027-04-11,13,5,32,2,74,1,120,1,187
2027-04-18,12,5,31,2,72,1,118,1,184
2027-04-25,12,5,30,2,69,1,113,1,175
2027-05-02,11,4,28,2,64,1,106,1,164
2027-05-09,10,4,26,1,59,1,97,1,152
2027-05-16,9,3,23,2,54,1,88,1,138
2027-05-23,8,3,21,1,48,1,80,1,124
2027-05-30,7,3,18,1,42,1,70,0,109
2027-06-06,6,2,16,1,37,1,61,0,96
2027-06-13,5,2,14,1,32,1,53,0,83
2027-06-20,5,2,12,1,28,0,46,0,72
2027-06-27,4,2,10,1,24,0,40,0,63
2027-07-04,4,1,9,1,22,0,36,0,56
2027-07-11,3,1,8,1,19,0,32,0,50
2027-07-18,3,1,7,0,17,0,29,0,45
2027-07-25,2,1,7,0,15,0,26,0,40
2027-08-01,2,1,6,0,14,0,23,0,37
2027-08-08,2,1,5,0,13,0,21,0,34
2027-08-15,2,1,5,0,12,0,20,0,32
2027-08-22,2,1,5,0,11,0,19,0,30
2027-08-29,2,1,5,0,11,0,19,0,29
2027-09-05,2,1,5,0,11,0,19,0,29
2027-09-12,2,1,5,0,11,0,19,0,29
2027-09-19,2,1,5,0,11,0,19,0,30
2027-09-26,2,1,5,0,11,0,19,0,30
2027-10-03,2,1,5,0,12,0,20,0,31
