date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,1,1,4,0,10,0,17,0,27
2026-10-11,1,0,4,0,9,0,15,0,25
2026-10-18,1,0,3,0,8,0,14,0,23
2026-10-25,1,0,3,0,8,0,13,0,22
2026-11-01,1,0,3,0,7,0,13,0,21
2026-11-08,1,0,3,0,7,0,12,0,20
2026-11-15,1,0,3,0,7,0,12,0,20
2026-11-22,1,0,3,0,7,0,12,0,19
2026-11-29,1,0,3,0,7,0,12,0,20
2026-12-06,1,0,3,0,7,0,12,0,21
2026-12-13,1,0,3,0,7,0,13,0,22
2026-12-20,1,0,3,0,8,0,14,0,24
2026-12-27,1,0,3,0,9,0,16,0,27
2027-01-03,1,0,4,0,10,0,18,0,31
2027-01-10,1,0,4,0,11,0,20,0,34
2027-01-17,2,1,5,0,13,0,23,0,39
2027-01-24,2,1,6,0,15,0,27,0,46
2027-01-31,2,1,7,0,18,0,33,0,55
2027-02-07,3,1,8,0,21,0,39,0,66
2027-02-14,3,1,9,0,25,0,47,0,79
2027-02-21,3,1,11,0,30,0,56,0,95
2027-02-28,4,1,13,0,37,0,68,0,114
2027-03-07,5,2,16,1,44,0,83,0,139
2027-03-14,6,2,19,1,54,0,101,0,171
2027-03-21,7,2,23,1,65,0,122,0,208
2027-03-28,9,3,28,1,78,1,146,0,248
2027-04-04,10,3,32,1,90,1,169,0,288
2027-04-11,11,4,37,1,103,1,192,0,329
2027-04-18,13,4,40,1,113,1,212,0,362
2027-04-25,13,4,42,1,118,1,222,0,380
2027-05-02,13,4,41,1,116,1,218,0,374
2027-05-09,12,4,38,1,107,1,200,0,343
2027-05-16,10,3,33,1,93,1,175,0,301
2027-05-23,9,3,28,1,78,0,146,0,250
2027-05-30,7,2,22,1,61,0,114,0,196
2027-06-06,5,2,16,1,45,0,85,0,146
2027-06-13,4,1,12,0,33,0,62,0,106
2027-06-20,3,1,8,0,24,0,44,0,76
2027-06-27,2,1,6,0,17,0,32,0,54
2027-07-04,1,0,4,0,12,0,23,0,40
2027-07-11,1,0,3,0,9,0,18,0,30
2027-07-18,1,0,2,0,7,0,13,0,23
2027-07-25,1,0,2,0,6,0,11,0,19
2027-08-01,0,0,2,0,5,0,9,0,15
2027-08-08,0,0,1,0,4,0,7,0,13
2027-08-15,0,0,1,0,3,0,7,0,12
2027-08-22,0,0,1,0,3,0,6,0,11
2027-08-29,0,0,1,0,3,0,6,0,11
2027-09-05,0,0,1,0,3,0,6,0,11
2027-09-12,0,0,1,0,3,0,7,0,12
2027-09-19,0,0,1,0,4,0,7,0,13
2027-09-26,0,0,1,0,4,0,9,0,16
2027-10-03,0,0,2,0,5,0,10,0,18
