date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,0,0,1,0,2,0,3,0,4
2026-10-11,0,0,1,0,2,0,3,0,4
2026-10-18,0,0,1,0,2,0,3,0,5
2026-10-25,0,0,1,0,2,0,3,0,5
2026-11-01,0,0,1,0,2,0,3,0,5
2026-11-08,0,0,1,0,2,0,3,0,4
2026-11-15,0,0,1,0,1,0,2,0,4
2026-11-22,0,0,1,0,2,0,2,0,4
2026-11-29,0,0,1,0,2,0,3,0,4
2026-12-06,0,0,1,0,2,0,3,0,5
2026-12-13,0,0,1,0,2,0,3,0,5
2026-12-20,0,0,1,0,2,0,3,0,5
2026-12-27,0,0,1,0,2,0,3,0,4
2027-01-03,0,0,1,0,2,0,2,0,4
2027-01-10,0,0,1,0,2,0,3,0,4
2027-01-17,0,0,1,0,2,0,3,0,4
2027-01-24,0,0,1,0,2,0,3,0,5
2027-01-31,0,0,1,0,2,0,4,0,5
2027-02-07,0,0,1,0,2,0,3,0,5
2027-02-14,0,0,1,0,2,0,3,0,5
2027-02-21,0,0,1,0,2,0,3,0,5
2027-02-28,0,0,1,0,2,0,4,0,6
2027-03-07,1,0,1,0,3,0,5,0,7
2027-03-14,1,0,2,0,3,0,5,0,8
2027-03-21,1,0,1,0,3,0,5,0,7
2027-03-28,0,0,1,0,3,0,4,0,6
2027-04-04,0,0,1,0,2,0,4,0,6
2027-04-11,0,0,1,0,2,0,4,0,6
2027-04-18,1,0,1,0,3,0,4,0,7
2027-04-25,1,0,1,0,3,0,5,0,8
2027-05-02,1,0,2,0,3,0,6,0,8
2027-05-09,1,0,2,0,3,0,5,0,8
2027-05-16,1,0,1,0,3,0,5,0,7
2027-05-23,0,0,1,0,3,0,4,0,6
2027-05-30,1,0,1,0,3,0,4,0,7
2027-06-06,1,0,1,0,3,0,5,0,7
2027-06-13,1,0,1,0,3,0,5,0,8
2027-06-20,1,0,1,0,3,0,5,0,7
2027-06-27,0,0,1,0,2,0,4,0,6
2027-07-04,0,0,1,0,2,0,3,0,5
2027-07-11,0,0,1,0,2,0,3,0,5
2027-07-18,0,0,1,0,2,0,3,0,5
2027-07-25,0,0,1,0,2,0,4,0,6
2027-08-01,0,0,1,0,3,0,4,0,7
2027-08-08,0,0,1,0,2,0,4,0,6
2027-08-15,0,0,1,0,2,0,3,0,5
2027-08-22,0,0,1,0,2,0,3,0,4
2027-08-29,0,0,1,0,2,0,3,0,4
2027-09-05,0,0,1,0,2,0,3,0,4
2027-09-12,0,0,1,0,2,0,3,0,5
2027-09-19,0,0,1,0,2,0,3,0,5
2027-09-26,0,0,1,0,2,0,3,0,4
2027-10-03,0,0,1,0,2,0,3,0,4
