date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,10,6,16,4,24,3,31,3,38
2026-10-11,11,7,18,5,27,4,34,3,42
2026-10-18,12,8,20,5,30,4,38,3,47
2026-10-25,14,9,22,6,33,4,43,4,53
2026-11-01,16,10,25,6,38,5,48,4,60
2026-11-08,18,11,28,7,43,6,55,5,69
2026-11-15,20,12,32,8,48,6,62,5,77
2026-11-22,22,14,36,9,54,7,70,6,87
2026-11-29,25,16,40,10,61,8,78,6,98
2026-12-06,28,18,45,11,68,9,88,7,110
2026-12-13,32,20,50,13,76,10,98,8,123
2026-12-20,35,22,56,14,84,11,109,9,136
2026-12-27,39,24,62,16,94,12,121,10,151
2027-01-03,44,27,69,18,105,14,135,11,169
2027-01-10,49,30,77,20,118,15,152,12,190
2027-01-17,55,34,87,22,133,17,171,14,213
2027-01-24,62,38,98,25,150,19,193,15,241
2027-01-31,69,43,110,28,168,21,218,17,271
2027-02-07,77,48,123,31,188,24,243,19,302
2027-02-14,84,52,135,34,207,26,267,21,332
2027-02-21,91,56,146,36,223,28,289,22,359
2027-02-28,96,59,154,38,236,29,305,23,379
2027-03-07,98,61,159,39,243,30,314,24,391
2027-03-14,99,61,159,39,244,30,316,24,393
2027-03-21,97,60,156,39,240,30,311,24,388
2027-03-28,93,58,151,37,232,29,300,23,374
2027-04-04,88,55,142,35,219,27,284,22,355
2027-04-11,82,51,133,33,205,25,265,20,332
2027-04-18,76,47,123,31,190,24,246,19,309
2027-04-25,70,43,113,28,174,22,226,17,284
2027-05-02,64,40,103,26,160,20,207,16,261
2027-05-09,58,36,94,23,146,18,190,14,238
2027-05-16,53,33,86,21,134,17,173,13,218
2027-05-23,49,30,79,20,123,15,159,12,200
2027-05-30,45,28,73,18,113,14,146,11,183
2027-06-06,41,25,67,17,104,13,135,10,169
2027-06-13,38,23,62,15,96,12,124,9,156
2027-06-20,35,22,57,14,89,11,115,9,145
2027-06-27,33,20,53,13,82,10,107,8,134
2027-07-04,30,19,49,12,76,9,100,7,125
2027-07-11,28,17,46,11,71,9,93,7,116
2027-07-18,26,16,43,10,67,8,87,6,109
2027-07-25,25,15,40,10,63,8,82,6,103
2027-08-01,23,14,38,9,59,7,77,6,97
2027-08-08,22,14,37,9,57,7,74,6,94
2027-08-15,22,13,36,9,55,7,72,5,91
2027-08-22,22,13,35,9,55,7,71,5,91
2027-08-29,22,14,36,9,55,7,72,5,91
2027-09-05,23,14,37,9,57,7,74,6,94
2027-09-12,24,15,39,10,60,7,78,6,99
2027-09-19,26,16,42,10,64,8,84,6,107
2027-09-26,28,17,46,11,71,9,93,7,118
2027-10-03,32,20,52,13,81,10,106,8,134
