date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,1,0,2,0,4,0,6,0,9
2026-10-11,1,0,2,0,4,0,6,0,9
2026-10-18,1,0,2,0,4,0,6,0,8
2026-10-25,1,0,2,0,3,0,5,0,8
2026-11-01,1,0,2,0,4,0,6,0,8
2026-11-08,1,0,2,0,4,0,6,0,9
2026-11-15,1,0,2,0,4,0,6,0,10
2026-11-22,1,0,2,0,4,0,7,0,11
2026-11-29,1,0,2,0,5,0,8,0,12
2026-12-06,1,0,2,0,5,0,8,0,13
2026-12-13,1,0,3,0,6,0,9,0,14
2026-12-20,1,1,3,0,6,0,10,0,15
2026-12-27,1,1,3,0,7,0,11,0,17
2027-01-03,1,1,3,0,7,0,12,0,18
2027-01-10,1,1,3,0,7,0,12,0,18
2027-01-17,1,1,3,0,7,0,11,0,17
2027-01-24,1,1,3,0,7,0,11,0,16
2027-01-31,1,0,3,0,6,0,10,0,16
2027-02-07,1,0,3,0,6,0,9,0,15
2027-02-14,1,0,2,0,6,0,9,0,14
2027-02-21,1,0,2,0,5,0,9,0,14
2027-02-28,1,0,2,0,6,0,9,0,14
2027-03-07,1,0,3,0,6,0,9,0,15
2027-03-14,1,0,3,0,6,0,10,0,16
2027-03-21,1,1,3,0,7,0,12,0,18
2027-03-28,1,1,4,0,8,0,13,0,20
2027-04-04,2,1,4,0,9,0,16,0,24
2027-04-11,2,1,5,0,11,0,18,0,27
2027-04-18,2,1,5,0,12,0,20,0,31
2027-04-25,2,1,6,0,13,0,22,0,33
2027-05-02,3,1,6,0,14,0,23,0,34
2027-05-09,2,1,6,0,13,0,22,0,33
2027-05-16,2,1,5,0,12,0,20,0,31
2027-05-23,2,1,5,0,11,0,17,0,26
2027-05-30,2,1,4,0,9,0,14,0,22
2027-06-06,1,0,3,0,7,0,12,0,18
2027-06-13,1,0,2,0,6,0,9,0,14
2027-06-20,1,0,2,0,4,0,7,0,11
2027-06-27,1,0,2,0,4,0,6,0,9
2027-07-04,0,0,1,0,3,0,5,0,8
2027-07-11,0,0,1,0,3,0,4,0,7
2027-07-18,0,0,1,0,2,0,4,0,6
2027-07-25,0,0,1,0,2,0,3,0,5
2027-08-01,0,0,1,0,2,0,3,0,5
2027-08-08,0,0,1,0,2,0,3,0,5
2027-08-15,0,0,1,0,2,0,3,0,5
2027-08-22,0,0,1,0,2,0,3,0,5
2027-08-29,0,0,1,0,2,0,3,0,5
2027-09-05,0,0,1,0,2,0,3,0,5
2027-09-12,0,0,1,0,2,0,3,0,5
2027-09-19,0,0,1,0,2,0,3,0,5
2027-09-26,0,0,1,0,2,0,3,0,5
2027-10-03,0,0,1,0,2,0,3,0,5
