date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,5,3,8,2,14,1,18,1,24
2026-10-11,5,3,8,2,14,1,19,1,25
2026-10-18,5,3,9,2,14,1,20,1,26
2026-10-25,5,3,9,2,15,1,21,1,27
2026-11-01,5,3,9,2,16,1,22,1,29
2026-11-08,6,3,10,2,18,1,24,1,32
2026-11-15,6,3,12,2,20,1,27,1,36
2026-11-22,7,4,13,2,22,2,31,1,41
2026-11-29,8,4,15,3,26,2,36,1,47
2026-12-06,10,5,18,3,30,2,42,2,56
2026-12-13,11,6,21,4,36,3,49,2,66
2026-12-20,14,7,25,4,43,3,59,2,79
2026-12-27,16,9,30,5,52,4,72,3,96
2027-01-03,20,11,36,6,62,4,86,3,115
2027-01-10,23,12,42,7,73,5,102,4,136
2027-01-17,27,14,49,8,85,6,118,4,157
2027-01-24,30,16,55,9,96,7,133,5,177
2027-01-31,34,18,62,10,107,7,148,6,197
2027-02-07,36,20,67,11,116,8,161,6,214
2027-02-14,39,21,72,12,124,9,172,6,229
2027-02-21,41,22,75,13,131,9,181,7,241
2027-02-28,43,23,78,13,136,9,188,7,250
2027-03-07,44,24,81,14,139,10,193,7,257
2027-03-14,44,24,82,14,141,10,195,7,260
2027-03-21,44,24,82,14,141,10,195,7,260
2027-03-28,44,24,81,14,139,10,193,7,257
2027-04-04,42,23,78,13,136,9,188,7,250
2027-04-11,41,22,76,13,131,9,181,7,241
2027-04-18,40,21,73,12,127,9,175,7,233
2027-04-25,38,21,71,12,122,9,169,6,225
2027-05-02,37,20,68,11,119,8,164,6,219
2027-05-09,36,19,66,11,114,8,159,6,211
2027-05-16,34,19,63,11,110,8,153,6,203
2027-05-23,33,18,61,10,105,7,147,5,195
2027-05-30,31,17,58,10,100,7,140,5,186
2027-06-06,30,16,55,9,95,7,133,5,177
2027-06-13,28,15,51,9,90,6,125,5,167
2027-06-20,26,14,48,8,84,6,116,4,156
2027-06-27,24,13,44,7,77,5,107,4,144
2027-07-04,22,12,40,7,70,5,97,4,131
2027-07-11,19,10,36,6,63,4,88,3,119
2027-07-18,17,9,32,5,57,4,80,3,107
2027-07-25,16,8,29,5,51,3,72,3,96
2027-08-01,14,8,26,4,46,3,64,2,86
2027-08-08,13,7,23,4,42,3,58,2,78
2027-08-15,11,6,21,3,37,2,52,2,70
2027-08-22,10,5,19,3,33,2,46,2,62
2027-08-29,9,5,17,3,30,2,42,2,56
2027-09-05,8,4,15,3,27,2,38,1,51
2027-09-12,7,4,14,2,25,2,34,1,46
2027-09-19,7,4,13,2,23,1,31,1,42
2027-09-26,6,3,12,2,21,1,29,1,39
2027-10-03,6,3,11,2,20,1,27,1,36
